essay,topic,para_count,word_count,sentence_count,sentence_len(mean),sentence_len(mode),sentence_len(max),sentence_len(min),stop_words,sw_rates,unique_words,noun,verb,adj,pron,modal verb,most_freq,number_of_repeatation,max_occurance_of_most_frequent_phrase,avg sentence complexity,lexical diversity,sentence similarity mean,sentence similarity median,sentence similarity mode,word_sim_p_count,word_sim_p_score,word_sim_n_count,word_sim_n_score,word_sim_score,flesch grade,Automated Readability,coleman_liau,cohesion score,uniqueness of words,positive_sentiment,negative_sentiment,neutral_sentiment,discourse_marker,label
"It would be argued by some that it is better for males and females to be educated in single-gender schools. In my opinion, however, it would be more beneficial for them to enter integrated education.

On the one hand, there is an explicit reason why some people believe it is useful for students to attend separate schools. The primary cause of this notion is for fear of study distraction. Specifically, there is little chance of having early relationships with opposite-sex friends if students solely enter single-sex education. As a result, they would seriously concentrate on their studies, leading to higher academic results.

On the other hand, I would argue that boys and girls should be sent to mixed-sex schools for several clear reasons. Firstly, one of the major causes is that students from two genders have the opportunity to comprehensively develop a wide range of solf skills. To be more specific, when pupils interact and engage in group work activities, they would be honed communication, teamwork, and critical thinking skills because each gender has possessed different perspectives and potentials. Another reason is that attending mixed schools ensures co-existence and gender equality. Evidently, students will get the equal scholastic system and opportunities to enhance academic knowledge and essential skills. As a consequence, they would find it easier to get a job in a mixed-sex working environment after graduation.

In conclusion, although some people think that students should enter separate schools, I personally believe that participating in co-education schools brings more benefits for them.","Some people think that it is better to educate boys and girls in separate schools. Others, however, believe that boys and girls benefit more from attending mixed schools. Discuss both these views and give your own opinion",4.0,252.0,13.0,19.384615384615383,15.0,32.0,12.0,123.0,9.461538461538462,161.0,0.29365079365079366,0.1349206349206349,0.1388888888888889,0.05555555555555555,9.0,6.0,0.0,1.0,5.615,0.5658362989323843,0.8262770175933838,0.8956062197685242,0.8471817374229431,253.0,105.43436550644601,0.0,0.0,105.43436550644601,12.0,13.9,13.46,4.0710457939206055,0.5658362989323843,0.131,0.053,0.816,35.0,0.0
"Experts believe that junk food consumption highly is bad for our body. Few people argue that education can be one of solutions to avoid them of it, whereas other think contrarily, it is not important to reduce the number of junk food consumer. This essay will discuss both points of view.

With regard to education in harmful junk food, people are provided to know how the food cannot be processed as fast as other food, it leads to people protecting their selves to eat too much junk food. Furthermore, it is believed by some that junk food is produced with chemical foodstuffs, which is danger for their body. Substances carcinogen in pizza junk food for example, it gives rise to cancer for them who eat the food. As a result, knowledge about it can fight them off eating junk food.

However, I do not believe these arguments stand up to scrutiny, the first reason is that junk food is easy to obtain in our environment, it has been enormous producing over the last decades. Secondly, it has provided really delicious taste, so few of them can make a stand their mouth to consume the food, even they do not have more time to prepare their healthy food at home. Finally, it has also been proven that education cannot effect people to eat junk food. Plenty of them really have knowledge about drawbacks of junk food, while they cannot avoid their habit to eat it. Therefore, aware of health is needed to be able keeping off to eat the food.

To sum up, although some people think that education is useful for avoiding junk food, I would argue that they cannot have healthy lifestyle if they are not really caring with their body.","Scientists say we eat too much junk food and that is harmful to our health. Some people believe the answer to this question lies with education, but others argue education is useless. Discuss both views and give your opinion.",4.0,292.0,13.0,22.46153846153846,20.0,37.0,8.0,164.0,12.615384615384615,153.0,0.2568493150684932,0.1678082191780822,0.0684931506849315,0.07534246575342465,9.0,17.0,0.0,1.0,5.571,0.45426829268292684,0.8387973819460187,0.9457314610481262,0.7588971853256226,292.0,134.26615856808309,0.0,0.0,134.26615856808309,9.7,11.4,8.94,3.761830937686254,0.45426829268292684,0.064,0.095,0.842,27.0,0.0
"It would be argued by some that city authorities should spend more money to encourage people to use bicycles in the city. In my opinion, however, concentrating on building public transport systems is the better choice.

On one hand, there are a number of reasons why people believe that money should be invested more in bicycle use. The first reason is that cycling is a very environmentally friendly mode of transport. Unlike motor vehicles, a bicycle does not consume any fossil fuels so it cannot emit any carbon dioxide into the environment. As a result, it not only reduces air pollution but also makes the air fresher. Another reason is that people riding a bike can improve their health. In fact, when people cycle, the excessive calories in their bodies will be burned out. Therefore, they tend to be in good shape and get more energy for work or study.

On the other hand, I would argue that cities should spend bigger money on the public transport system. Firstly, the public transport system allows cities to lower traffic congestion. To be more specific, more people utilizing the system such as buses and subway means the individual vehicles will be reduced. As a result, people tend to be easier to commute and transport goods faster. Secondly, traveling by public transportation will save citizens money due to the large number of passengers sharing the transport. Therefore, it seems to be affordable for most people compared with other transport. For that reason, I strongly agree with the idea of promoting public transport.

In conclusion, although some people think that cities should invest in bicycle use, I personally believe that it is more important for authorities to spend money on the public transport system.",Discuss both view - should spend money on bicycle or public transport,4.0,290.0,17.0,17.058823529411764,14.0,31.0,11.0,146.0,8.588235294117647,166.0,0.2896551724137931,0.16551724137931034,0.09310344827586207,0.034482758620689655,11.0,9.0,2.0,2.0,5.294,0.49230769230769234,0.8493760929388159,0.904194176197052,0.8598840236663818,287.0,124.21857110609241,0.0,0.0,124.21857110609241,10.0,10.6,10.67,3.9760045040175815,0.49230769230769234,0.156,0.024,0.82,35.0,0.0
"In recent years, when travel demand has become a major thing, the development of transportation is also raised as a big issue that people concern about. Some people argue that paying for building new high-speed railways is compulsory while others believe that it is better if that money will be spent on optimizing presenting transportation. This essay will look into both views and point my opinion.

To begin with, some people tend to be paying money to repair the old things instead of buying new ones since they do not want to spend much. This tendency is similar to the transportation field. However, the more fixing times, the more money people have to pay. As an alternative, if the problems occur in the major body of the machines, the money that people have to spend will be the same as buying the new ones which have higher technology and provide a complete function.

On the other hand, others think that spending money on constructing brand new train lines for high-speed vehicles is necessary to improve the moving between different places, leading to saving time. For instants, in Taiwan, while people have to spend 5 to 6 hours going from Taipei to Kaohsiung, they spend only 2 or 3 hours if they take the high-speed trains. Hence, it is needed to spend money to establish modern transportation.

Take everything into consideration, I believe that due to the possibility of wasting time and money on out-of-date vehicles, it is a better way to build new railways than keep paying to fix the old public transport.",Spending money on existing public transport or constructing new railway lines for very fast trains?,4.0,263.0,11.0,23.90909090909091,11.0,39.0,8.0,133.0,12.090909090909092,157.0,0.24334600760456274,0.17870722433460076,0.11026615969581749,0.030418250950570342,3.0,7.0,0.0,1.0,6.091,0.5397923875432526,0.8218532529744235,0.896960973739624,0.8611878156661987,258.0,114.72046930103063,6.0,-0.597794339350361,114.12267496168026,11.4,13.1,10.16,4.060355403607651,0.5397923875432526,0.055,0.044,0.901,33.0,0.0
"The line graph demonstrates the number of 3 social media's international downloads over the year 2020 and the table shows data of how many downloads of these apps were in 5 selected countries in the same year.

Overall, Tiktok was the topmost over the period in terms of monthly global downloads, while Indian residents got the most access to Tiktok yearly.
Concerning the international monthly downloads in 2020, Tiktok was by far the most downloaded in January with 80 million downloads over the world, over twice as much as the figure of each other. Despite the figure's undergoing a significant fall and hitting its lowest point of over 40 million in September, Tiktok remained in the first rank in this respect, followed by an increase of around 25 million downloads in the final month. Meanwhile, the statistics of Instagram and Facebook experienced slight stability during the period, at less or more than 35 million.

Having a closer look at the table data, Tiktok-users continued to account for the majority in all 5 nations, while the American ""netizens"" virtually equaled the downloads of 3 apps. India witnessed the largest proportion of the social media's downloads (Tiktok, Facebook, and Instagram) in 2020, 99.8, 67.8 and 56.7 million respectively, while Russia's statistics illustrated the opposite status - seeing the fewest number of downloads in all the mentioned apps, with approximately a quarter as much as the figures of India's. In addition, in Brazil and Indonesia, the downloads stood at an average position, with no numbers over 35 million.",DOWNLOADS OF SELECTED SOCIAL APPS IN 2020,3.0,255.0,8.0,31.875,37.0,52.0,19.0,120.0,15.0,152.0,0.21568627450980393,0.0784313725490196,0.10588235294117647,0.0,0.0,10.0,0.0,1.0,7.0,0.5017182130584192,0.8259858414530754,0.9427030086517334,0.9245254993438721,237.0,77.18571648479153,7.0,-0.3176548723492557,76.86806161244228,13.2,15.6,12.02,3.9260710650219957,0.5017182130584192,0.05,0.019,0.932,36.0,0.0
"In our lives, career play a critical part: it allows us to earn money and feed ourselves. In a number of cases, sticking to a job, according to a group of people, will help us to get a satisfying career life, rather than who usually change jobs. On the contrary, some people think in reverse that getting a new job periodically is much better. Both approaches have their pros and cons but I lean towards the second one. This essay will discuss both statements to prove for my decision.

There are several reasons why we should be loyal to our current careers. First, working on a job in a fixed office will enable us to get accustomed to a working pattern. This pattern will help to create a 'safe zone' for us, which will ensure the quality of the work. Moreover, a long-term relationship with a fixed environment will increase our reputation in the office itself. As a result, we might get some promotions for our jobs. Second, in contrast to sticking to a job, changing job frequently are likely get us down in a career path. Perhaps we will lose the chance of being promoted to a higher position when doing this.

On the other hand, getting a new job periodically will have some benefits too. Accompanying by a company for a long time might make many people, especially young generations, feel so exhausted. This sense of tiredness will undoubtedly demotivate them, leading to the low performance when working. Furthermore, by getting a new job monthly or yearly can bring us more creativity. Many new ideas will be created by the employees. Last but not least, changing job will, in some ways, help a company to refresh itself. This is so precious to its existence and development since it need to turn over a new leaf constantly to adapt to a fast-paced society.

In conclusion, it seems that making us into a new career frequently is better for us when comparing with the choice of working in just an office. But it still has some drawbacks. Therefore, we should be cautious when it comes to the decision.",Some people think that people who chose a job early and keep doing are more likely to get satisfying career life than those who frequently change jobs. TO WHAT EXTENT DO YOU AGREE OR DISAGREE?,4.0,358.0,22.0,16.272727272727273,14.0,30.0,6.0,205.0,9.318181818181818,204.0,0.20670391061452514,0.1787709497206704,0.09217877094972067,0.0670391061452514,16.0,8.0,1.0,2.0,4.696,0.49504950495049505,0.8581306027329486,0.9113026857376099,0.7433264255523682,356.0,155.7223770018655,0.0,0.0,155.7223770018655,8.5,8.4,8.41,4.234193543162266,0.49504950495049505,0.165,0.036,0.799,44.0,0.0
"While some people suggest that children of all ages should assist at home or at work, others believe that more freedom should be given to them after school. From my point of view, though it is necessary to enjoy life at all ages, children still need to take responsibility for family and society.

It is reasonable for students to do what they like outside of school. Nowadays, students spend most of their day studying at school and participating in extracurricular activities. This means they may have less time to enjoy their passions and explore new things in life. Furthermore, the curriculum in many schools is becoming so heavy that students have to invest more effort in completing homework, carrying out projects, and preparing for the upcoming class. Students, therefore, might be under great pressure to catch up with the learning pace of their peers as well as achieve high scores. For students to enjoy a happy childhood, besides learning, they should have opportunities to experience life in a more enjoyable way.

Nevertheless, being free can create some problems. Because students at a very young age have not developed completely in terms of physics and mentality, if they are able to do whatever they want, they may make poor decisions that could potentially harm themselves. For instance, many students are spending hours a day playing video games with violent scenes that may lead them to unhealthy thoughts and sedentary lifestyles. Parents should encourage them to help with housework because, in this way, children will use their spare time to take responsibility as family members. They need to know that doing household chores is part of their duties, and they will become more responsible and reliable once they get used to taking care of others. Moreover, by doing housework, children will be physically active. As a result, diseases such as obesity and shortsightedness can be prevented.

In conclusion, although freedom outside of school can provide students with chances to relax and enjoy themselves, it seems to me that children should be assigned extra work after class to show their responsibilities.",Should children take extra responsibilities after school?,4.0,348.0,16.0,21.75,25.0,36.0,7.0,193.0,12.0625,214.0,0.25862068965517243,0.1896551724137931,0.08333333333333333,0.05459770114942529,16.0,7.0,0.0,1.0,5.562,0.5322997416020672,0.8543185219168663,0.9195340275764465,0.8350432515144348,342.0,152.97269697141016,2.0,-0.11336604330328653,152.85933092810689,10.6,13.6,11.78,4.483335601364813,0.5322997416020672,0.179,0.047,0.775,53.0,0.0
"In the art of management, admiring employees for their outstanding performances is an indispensable way to uphold the motivation and endeavor for working. One of the most common methods is to pay a better compensation which may reach some members' satisfaction, while causing demerits to the others. From my perspective, there are several measures to tribute the extra - ordinary staff which are required to be taken rationally depending on their demands. This essay will analyze the practice above comprehensively and introduce other popular styles of management.

Practically, there are various types of employees with different needs, which can be categorized specifically into five levels, according to Maslow hierarchy of needs. Those standing in the two first group concern mostly about basic human activities and physiological materials, including safety, employment to make ends meet, ...They are mainly manual laborers or employees with low salary, easily being content with bonus, as to better their living condition. In fact, the willingness to work diligently derives from the hope to ease daily spending burden and earn a financial surplus. It is inevitable that a majority of job - seekers, especially graduates, take higher consideration into well - paid jobs at first, in which stage, money is their affection in working.

On the other hand, in terms of professional employees, giving extra money is not a sensible way to reinvigorate them. Having reaped several benefits, including a high salary to fulfill their lowest human needs, they are on their ways to reach higher ones such as self - esteem and -actualization. As the matter of fact, recognition and respect from others act as a trigger for the hard working and substantial contribution. Based on this very theory, employers can introduce a reputation award, for instance, entitling the remarkable employee of the month, the year..., presenting their names on the honor board or as representatives of the company...Another means is to reward them with a further education and training in their specialization or soft skills.

In conclusion, a competent and considerate employer is deemed to know their employees' potential and internal demands thoroughly in order to apply the most suitable style of management that satisfies a large number of the company's members.",Rewarding outstanding employees by giving them extra money,4.0,367.0,13.0,28.23076923076923,24.0,52.0,15.0,177.0,13.615384615384615,237.0,0.27520435967302453,0.1335149863760218,0.12534059945504086,0.01907356948228883,4.0,5.0,0.0,1.0,6.929,0.5555555555555556,0.8598535018307822,0.9275745153427124,0.888084352016449,356.0,139.17776668879438,3.0,-0.2163226824153682,138.96144400637903,13.3,15.5,13.64,4.8125228408772385,0.5555555555555556,0.213,0.025,0.762,47.0,0.0
"It is undeniable that the increase in the number of pupils taking extra classes except outside school hours is one of the most challenging issue in education. While some people deem that after-school lessons are vital for students' future, others assume that after-school hours should be utilized in leisure activities. In my opinion, I am in complete agreement with the latter statement.

On the one hand, taking extra learning classes is trivial and has a number of dire drawbacks to pupils . Children spend the bulk of their time at school learning to acquire comprehensive knowledge of subjects required for their examinations. If they continue studying for long periods of time, they will suffer intolerable stress because of information overload. For example, a recent study by Melbourne University showed that students who study more than 14 hours a day often contract severe illnesses relating to physical and metal ones.

On the other hand, that pupils utilize their after-school hours in enjoyable activities can have a host of profound merits. It is because when they socialize with their buddies, they would build social skills as well as learn to handle their emotions through relationships with their peers. Moreover, time spent outdoors and away from screens would be good for children as it refrain them from technology devices' negative effects. Numerous studies have consistently found that 75% of students spending a long time outsides don't face with increased vision problem.

In conclusion, children should be inspired to do more entertaining activities after-school time since they enable pupils to develop the full potential and the rise in taking extra private lessons should be reduced on account of its disadvantages to students' mental heath.",Opinion on extra classes; one of the most challenging issues in education,4.0,280.0,12.0,23.333333333333332,20.0,42.0,12.0,136.0,11.333333333333334,178.0,0.30714285714285716,0.1357142857142857,0.10714285714285714,0.039285714285714285,7.0,6.0,0.0,1.0,6.917,0.5836065573770491,0.830566351612409,0.9129915833473206,0.8529714941978455,279.0,114.64156601477511,1.0,-0.009696439217088897,114.63186957555801,12.4,15.3,13.35,4.359636788433118,0.5836065573770491,0.126,0.094,0.78,42.0,0.0
"It is sometimes argued that all students should be provided with free higher education. I completely disagree with this idea, because I believe that it does not tackle the root of the financial problem students face but could lead to undesirable outcomes.

In my opinion, only deregulating tuition fees would not solve any problems of the financial burden on young people. The argument in favour of free university is often that it should increase access to higher education for students from disadvantaged backgrounds. However, I believe this to be a very shortsighted view, as it usually does not cover other significant expenses that matter for them. For example, the idea of free education simply not address the rising cost of living including accommodation, food, transportation, and other necessities. Thus, poor families may still not afford to send their children to university, even if they are not charged any tuition fees.

At the same time, I would argue that a free higher education system could cause unnecessary difficulties. Firstly, such a system would cost governments billions of dollars, which often means they have to raise taxes to make up for that loss. However, it is clearly unfair to impose this burden on taxpayers as they do not profit much from the education of others. Secondly, I also doubt that job markets can absorb the overwhelming number of graduates in every field that a free-education system may supply. Currently, many countries are struggling to address the high unemployment rate of those with a university degree, and free universities will only aggravate the situation.

In conclusion, while free higher education might seem like a good idea, I believe that such a system would be unworkable and largely pointless.","UNIVERSITY EDUCATION SHOULD BE FREE TO EVERYONE, REGARDLESS OF INCOME.To what extent do you agree or disagree?",4.0,285.0,13.0,21.923076923076923,22.0,28.0,14.0,151.0,11.615384615384615,173.0,0.23508771929824562,0.17192982456140352,0.10877192982456141,0.05263157894736842,13.0,7.0,0.0,1.0,6.231,0.5394321766561514,0.8515476125937241,0.9256706237792969,0.8935267329216003,280.0,123.18222119114647,2.0,-0.14430271101460168,123.03791848013186,11.8,13.8,12.01,4.335049086826929,0.5394321766561514,0.14,0.189,0.671,32.0,0.0
"Public figures are usually seen to voice their opinion with respect to public issues beyond the scope of their expertise. From my perspective, potential drawbacks of this tendency are incomparable to its upsides.

The fact that celebrities' viewpoints on a wide range of matters being publicized is indeed positive. Firstly, this could raise the public's awareness about the problem in question. Due to followers being predisposed to take what their idols concern into consideration, when well-known people share their ideas about a specific issue, it could instantly become the public's interest. Conversations featuring it might become prevalent, and numerous public members even do research, thus gain more insights of it. In addition, in some cases, consciousness of a matter brought up by famous individuals could translate into reforming initiatives in response. For instance, as an iconic figure raises her concern about the local environmental degradation, her admirers might be encouraged to organize campaigns for environment preservation, or simply think twice before littering in the park or discharging garbage into the river.

Nonetheless, a negative aspect of the mentioned development is that if public figures' viewpoints regarding issues outside their domain involve inaccurate information, several members of the community could be left ignorant. Idolatry could sometimes cause followers to take their idols' false beliefs for granted without attempting comprehensive research. For instance, if a celebrity, due to his superficial knowledge, consider an aboriginal group as culprits behind the extinction of a species, many of his fans might unthinkingly develop an aversion for the group, who are innocent people. However, this negative effect is unlikely to be severely damaging and long-lasting, since sooner or later there tends to be specialists stepping in to correct mistaken notions and leading blind followers into enlightenment.

To conclude, despite my recognition that celebrities voicing their views about a public matter beyond their profession is negative in some way, in general, it seems to me that this has more positive elements.",Film stars and celebrities often share their views on public matters that have little to do with their profession. IS THIS A POSITIVE OR NEGATIVE DEVELOPMENT?,4.0,324.0,13.0,24.923076923076923,20.0,40.0,12.0,163.0,12.538461538461538,214.0,0.2654320987654321,0.14506172839506173,0.1111111111111111,0.024691358024691357,8.0,6.0,0.0,1.0,6.923,0.5726027397260274,0.8491377234458923,0.9299774169921875,0.8853425979614258,322.0,125.33706547868675,2.0,-0.03578711696749916,125.30127836171926,14.2,17.8,15.21,4.607744668632917,0.5726027397260274,0.089,0.099,0.813,43.0,0.0
"In order to improve their education, children are participating in extra classes after school instead of spending time playing. This has raised a heated debate around the world whether it is a positive or negative development. Some people believe extra coaching classes lead to good job prospect, whereas others hold a distinctive view and think that children should spend their spare time on leisure activities. In my opinion, I believe that students should join extra classes if they are poor in particular subjects.

In fact, many students have difficulty to keep up with other students in their class, so going to extra classes is an ideal way to fill in the part of lessons they do not understand. In addition, as extra coaching classes generally specialize in a particular subject, the teaching method is much more better than at school and students are able to practice solving exercise problems from a variety of resource. Although self-study is also an effective way to improve their study, some students find it hard to practice this method because the lack of resource for practice problems solving and someone to explain to them.

Furthermore, in the extra coaching classes, students can also improve their social skill, which is very important in their lives and usually requires in almost every career. Even though spare time after school studies should be spent on playing or other leisure activities, children can also do these activities at the weekend and spend the weekdays studying hard. Besides, the break time between classes allows students to play games and do some leisure activities such as reading books or listening to music.

To sum up, participating in extra classes can help students in their study a great deal and they will get result after studying extra time. However, students should not overwork themselves and should spend the weekend on some leisure activities apart from study so as to refreshing their mind and relax.","Nowadays children are joining extra coaching classes apart from their school studies. Some think it is important for their future, while others think the extra time should be spent for playing. Do you agree or disagree?",4.0,322.0,12.0,26.833333333333332,35.0,36.0,17.0,161.0,13.416666666666666,179.0,0.2795031055900621,0.16149068322981366,0.09316770186335403,0.027950310559006212,9.0,9.0,0.0,1.0,6.25,0.49283667621776506,0.8540517042080561,0.9431279301643372,0.8373423218727112,319.0,135.83867188318266,0.0,0.0,135.83867188318266,12.6,15.9,11.96,3.973088883138615,0.49283667621776506,0.144,0.055,0.801,54.0,0.0
"Opinions are divided on whether it is necessary for new inhabitants to follow customs and traditions when they decide to live in a new place or not. Although the response to this practice could be justified, I completely agree with this view.

If customs and traditions in a new nation are not followed, immigrants will witness many troubles in their real life. Looking first at operating a business, entrepreneurs who live and start up in a new land will be successful whenever they follow the customs. Additionally, customs and traditions help their business distinguish the market sectors, which is an opportunity for them to keep customers and win with other competitors. The other problem is that people may incidentally take illegal actions. For example, spit gum in any public places in Singapore must be punished with a huge amount of money.

On the other hand, citizens have a wide range of beneficial effects if they get used to following local customs, related to respect and social isolation. With regard to the former, when people show respect for the local way, they will bond closer to the local citizens. This can lead to greater integration and mutual understanding. Secondly, newcomers can participate in community life so that they can avoid social isolation. There are a large number of events belonging to the new country such as festivals and holidays in which immigrants can attend.

In conclusion, new inhabitants have a variety of advantages if they choose to follow the customs and traditions when beginning to live in a new land. However it would not be easy but I completely agree with this opinion.",People should follow the customs and traditions of foreign places,4.0,272.0,14.0,19.428571428571427,26.0,27.0,9.0,145.0,10.357142857142858,164.0,0.2426470588235294,0.17279411764705882,0.11029411764705882,0.04779411764705882,11.0,7.0,2.0,2.0,5.857,0.5335570469798657,0.8428696734564645,0.9018286466598511,0.8665909767150879,268.0,112.77913503187207,0.0,0.0,112.77913503187207,10.9,11.7,11.02,4.340102223222056,0.5335570469798657,0.119,0.053,0.828,44.0,0.0
"Humans are living in an era full of amenities and fulfilment as never before. Some people claim that constructing and assisting our lives is the grand mission of science. I agree that our society could hardly survive if we shut down science, but I think keeping sapiens alive will never be its salvage.

It is hard to deny that the application of science has created a significant change in our society's development, displayed by the existence of technology. For instance, the Internet and electronic devices play crucial roles in how people, regardless of living in the urban, countryside, or even between nations, share information and build businesses. Furthermore, there is no doubt that science has been a giant accomplishment of humans that differentiates us from other species. Indeed, the way we manipulate tools and develop such complicated levels of communication and scientific theory leads us to get excellent health conditions, dominate the planet and conquer beyond any man's wildest dream.

On the other hand, chasing that dream at all costs is not what we are ready for. As we hold every means of changing the world, man must take responsibility, and protect our home. As a matter of fact, humans have witnessed countless natural disasters resulting from scientific practice, such as industrial emissions and plastic litter. Nevertheless, since we are staying in a shared home, it is unforgettable to conserve the natural habitats surrounding us.

To sum up, it is my firm belief that as well as to enhance our health, accommodation, and work, the final purpose of science is to advance and recover the lives of an enormous quantity of species living on Earth.",THE MOST IMPORTANT AIM OF SCIENCE SHOULD BE TO IMPROVE PEOPLE'S LIVES. To what extent do you agree or disagree with this statement?,4.0,275.0,12.0,22.916666666666668,17.0,40.0,14.0,144.0,12.0,189.0,0.2509090909090909,0.14909090909090908,0.10181818181818182,0.05454545454545454,3.0,5.0,0.0,1.0,6.583,0.5870967741935483,0.8260402729113897,0.8968038558959961,0.8595855832099915,273.0,110.80276499104897,0.0,0.0,110.80276499104897,12.2,14.0,11.78,4.579275530728015,0.5870967741935483,0.166,0.055,0.779,39.0,0.0
"It is true that we do not recycle enough household waste. Although I accept that governments should introduce laws to increase recycling, I do not agree that imposing laws is the only measure that governments should take.

In my view, It is essential to allocate money for environmental education programmes in schools. These programmes can encourage children to develop a wide variety of skills, but the main purpose is that they could learn to get used to recycling on a daily basis for protecting the environment. Furthermore, governments should run campaigns to encourage people to recycle waste, such as investing money in advertisements to clarify the ideas of 'Recycling' through a catchy slogan and an attractive design of signs, which are both memorable for different generations in order to influence their recycling behaviour better.

On the other hand, I believe that sufficient recycling infrastructure is the vital part of the recycling process. If recycling facilities are outdated or insufficient, it is unlikely to prompt people to recycle as much as possible. Some developing countries, for example, have a lack of recycling bins on the streets, which lead to low rates of recycling. Another motivation which may boost higher recycling rates is that governments tighten the law on recycling. People who throw certain amounts of waste into the rubbish can expect to be fined or to be asked to separate the recyclable materials and the litter for collection next time. If properly regulated, recycling can be done in a way that increases people's motivation for sorting waste.

In conclusion, I am convinced that there are various measures to encourage people to dispose of their household waste more responsibly, while governments regulate the recycling rate.",SOME PEOPLE CLAIM THAT NOT ENOUGH OF THE WASTE FROM HOMES IS RECYCLED. They say that the only way to increase recycling is for governments to make it a legal requirement.To what extent do you think laws are needed to make people recycle more of their waste?,4.0,283.0,12.0,23.583333333333332,11.0,48.0,11.0,145.0,12.083333333333334,170.0,0.27208480565371024,0.1696113074204947,0.0989399293286219,0.038869257950530034,8.0,12.0,0.0,1.0,6.833,0.5434083601286174,0.8401767810185751,0.9163597226142883,0.8613466620445251,280.0,114.90592061764531,0.0,0.0,114.90592061764531,13.7,15.2,13.0,4.094131785116835,0.5434083601286174,0.15,0.074,0.776,32.0,0.0
"Working longer hours is becoming prevalent in these days. There is a saying in my native village, ""Health is Wealth"". I believe many of people including me are not really considering the importance of health. The need for increased working hours might be because of enhanced competitive environment and desire to acquire much money and promotion. However, people working for extended hours have been found having adverse effects on their health and personal life. In my opinion, a balance between personal and professional life should be created by restricting maximum number of working hours.

First of all, many of us would agree to the fact that people; who prefer working longer hours, do not find time to focus on their health. By working too long, they often become tired, lazy and reluctant to carry out physical exercise in order to remain fit and healthy and eventually loose health and become sick. Moreover, they become extensively addicted to their work and become workaholic type persons. The repercussion are so severe that their families and friends remain deprived off their attention and in the end they end up losing balance between their family and personal life.

Secondly, these workaholic people do not spend time for the contribution of society by actively participating in any social campaign. As they usually remain busy in their office so they do not find leisure time for such social activities. For instance, I would take my boss's example; he has been working for extended hours in office for many years. Recently, his health and personal life was drastically affected as he broke up with his wife and his family life has totally been in chaos and cries. He started regretting afterwards and now trying to manage his work but it seems to be too late for him.

To conclude this, I would strongly emphasis and recommend, Government must include the clause of maximum number of working hours in its Labor Law and enforce to all companies for ensuring their employees do not spend extended hours in companies. This will help in uplift of society, and bring the lost equilibrium between personal and professional life of each individual person.",Working Extended hours should restricted.,4.0,361.0,17.0,21.235294117647058,20.0,40.0,9.0,187.0,11.0,207.0,0.21606648199445982,0.16620498614958448,0.11357340720221606,0.04709141274238227,7.0,8.0,2.0,2.0,5.667,0.5163727959697733,0.8544522225856781,0.9139090180397034,0.812929630279541,355.0,154.81647165264457,3.0,-0.07237453523055154,154.74409711741401,11.6,12.7,11.14,4.3278661849650115,0.5163727959697733,0.082,0.08,0.838,56.0,0.0
"Even though it's more and more difficult to find a position in the workplace and the tuition fee in universities is increasing, I still disagree that we should abandon art subjects due to the following reason.

We all know the technology, such as computer, digital and communication devices change rapidly in the 20th century. We are unable to master only one skill like our parents or grandparents used to do and thinking we can rely on it for the whole life. Rather we have to think outside the box and coming out with new ideas that people need it but haven't invent it. By doing so, it requires the creativities to invent the new products that haven't exist and the ability to find out the people's need.

That's why arts subjects are so importance. For example, philosophy give us the sight of question the staffs around us and finding the nature of staffs, contributing us to think creativity, in addition, history tells us how it becomes progressive one step by step, which helps us thinking more logically and find out people's need. Still, art

For instance, it's no doubt that Steven Jobs is the genius of inventor in this century, if you have read his biography, you would find that he mentioned not only one times the important of art and philosophy effected his way of thinking, making him find out the element of staff and eventually came out of the surface that people easy to use with the perfect appearance. He also said that, sometimes you don't think the two things are relevant, however as you combine them together. It turns out to be a surprising result.

In conclusion, according to the reason I mentioned above, despite the fact that the practical degree is easily to find a job, I strongly stand on the side of supporting people need to learn art subjects in order to improving the creativities and logical thinking. After all, that's why people can distinguish themselves from the robot.","Universities should not teach arts subjects, agree or disagree?",5.0,334.0,12.0,27.833333333333332,36.0,69.0,7.0,199.0,16.583333333333332,203.0,0.2275449101796407,0.15868263473053892,0.05089820359281437,0.08982035928143713,4.0,6.0,0.0,1.0,6.154,0.5093333333333333,0.8273281710488456,0.8985689282417297,0.7566214203834534,334.0,152.55762876181947,0.0,0.0,152.55762876181947,13.0,14.7,9.7,4.322240933495097,0.5093333333333333,0.135,0.032,0.833,46.0,0.0
